run_id,session_id,variant,n_trials,alpha,beta,nll,converged
399,200,2,100,0.07671833235382085,15.481311042460352,14.905855333162322,True
400,1,3,100,0.8993854551003277,0.8992310305313803,60.70512138332934,True
401,2,3,100,0.0760127583676522,14.190384205543936,17.3381518956288,True
402,3,3,100,0.7288297117931778,1.8877705561574911,14.61594468865602,True
403,4,3,100,0.016900982241780115,26.27461803933808,18.964144383289877,True
404,5,3,100,0.8389342777549638,0.865576430290986,54.49310184894052,True
405,6,3,100,0.05250191771095884,20.357861704748085,15.305898245863636,True
406,7,3,100,0.9999,0.6092283904463893,71.74464275408859,True
407,8,3,100,0.055560530866888405,16.86965264955108,22.99348030515809,True
408,9,3,100,0.07751161793449472,7.235963583231687,22.090092506991542,True
409,10,3,100,0.9050144495510904,0.8189982163490113,56.773793180839654,True
410,11,3,100,0.3143754673924096,3.2006490506611542,30.095331460634032,True
411,12,3,100,0.7342077483556217,1.1609323085895729,70.5547751962652,True
412,13,3,100,0.015334572133920693,45.57626423836625,25.355557474256983,True
413,14,3,100,0.07682998190388349,10.136642150139188,30.631528489452602,True
414,15,3,100,0.4291422479493406,3.1199333896632773,15.566678975290445,True
415,16,3,100,0.6816975576360882,0.8690749589524691,75.69083864219839,True
416,17,3,100,0.2517546043125843,2.249514045746988,55.12690556550907,True
417,18,3,100,0.4399460578946164,1.809928619065563,37.17486439634443,True
418,19,3,100,0.06041297876008572,16.949469580571208,21.847539363943703,True
419,20,3,100,0.05593433187150652,14.369319190678008,35.84107516651003,True
420,21,3,100,0.06287963344911318,15.7490530451098,12.369480897158914,True
421,22,3,100,0.741348103295326,1.546318325200395,50.81366980096508,True
422,23,3,100,0.07712123777795332,9.77174076710076,18.955978464300014,True
423,24,3,100,0.12631796105754872,7.160592633543697,21.376015728985955,True
424,25,3,100,0.04786362827171243,14.5066828421794,18.10499460987829,True
425,26,3,100,0.0772985639948835,12.422639821709753,16.498287786253474,True
426,27,3,100,0.05027065921644994,11.764689047437358,15.305123888336627,True
427,28,3,100,0.05568606715456729,6.899345886714758,54.354696111361015,True
428,29,3,100,0.606550563709645,1.5193869362043602,35.925440915385856,True
429,30,3,100,0.9999,0.6748706996478205,81.80521454115184,True
430,31,3,100,0.9636593433477617,0.9157151437667119,51.596176353872984,True
431,32,3,100,0.09310699714434947,7.169690802982155,20.906980210897842,True
432,33,3,100,0.08966472393221846,100.0,3.1782513954888305,True
433,34,3,100,0.9999,42.517769741342,31.50222212683644,True
434,35,3,100,0.9397295730014842,0.7371610060993277,65.8425744847714,True
435,36,3,100,0.05673905461955792,10.20441101938107,32.96043625023833,True
436,37,3,100,0.17683492994358282,5.074282781950753,34.381927026173564,True
437,38,3,100,0.6391238365859496,1.6730946014483237,53.437841985567225,True
438,39,3,100,0.050236817516965515,17.94923362268232,11.298858339970923,True
439,40,3,100,0.9641276429748388,1.2132096677491544,20.093280536094422,True
440,41,3,100,0.9999,0.711322573364622,54.88230173971521,True
441,42,3,100,0.007926630357153524,100.0,8.027829904750098,True
442,43,3,100,0.9999,0.9288912342631014,38.6363435856308,True
443,44,3,100,0.06113259740972108,6.680362329125268,61.89539262866117,True
444,45,3,100,0.8733303133302164,0.9585735865019075,75.59378118166963,True
445,46,3,100,0.04039930969644892,22.792442475074484,13.675057071404614,True
446,47,3,100,0.0320386486618491,15.422430587333961,26.25746788744676,True
447,48,3,100,0.10942362036845374,3.8483985470615814,45.9654591665904,True
448,49,3,100,0.33193747636755766,2.7709462954088036,15.390633359805518,True
449,50,3,100,0.627401225657615,0.9706333665958309,42.55799345244982,True
