run_id,model,session_id,persona,n_trials,alpha,beta,nll,converged
306,gemini,7,sham_topic,100,0.114460258414302,11.1976745321301,26.8048460305998,True
307,gemini,8,sham_topic,100,0.928205364947053,0.7506060273974,69.5645996194706,True
308,gemini,9,sham_topic,100,0.059285338829718,3.92737310745483,86.8526908910303,True
309,gemini,10,sham_topic,100,0.0916162505647251,4.71866241200169,59.7800057888123,True
310,gemini,11,sham_topic,100,0.0802615507636945,10.8524422281536,24.9279645800214,True
311,gemini,12,sham_topic,100,0.80530442594457,1.55290459004538,16.4993677650735,True
312,gemini,13,sham_topic,100,0.376831939049265,2.69438210708056,22.28135857038,True
313,gemini,14,sham_topic,100,0.582402416616773,1.77203147365667,64.7256031868589,True
314,gemini,15,sham_topic,100,0.0653934050250321,15.670574895138,38.2560380684266,True
315,gemini,16,sham_topic,100,0.0231136455554445,29.4256092435872,13.973668675622,True
316,gemini,17,sham_topic,100,0.0456911539464889,18.7546749675547,11.7668482187761,True
317,gemini,18,sham_topic,100,0.0107228487002249,80.4864426170897,11.9570246371678,True
318,gemini,19,sham_topic,100,0.00456004958661733,98.9250340252941,27.89377522785,True
319,gemini,20,sham_topic,100,0.053315538497403,12.11808391499,18.0961264228073,True
320,gemini,21,sham_topic,100,0.0504555132537555,6.66571280579903,54.6875630185443,True
321,gemini,22,sham_topic,100,0.377699768440924,1.59169094762875,59.1531307586162,True
322,gemini,23,sham_topic,100,0.00666297339797761,100,11.170675276907,True
323,gemini,24,sham_topic,100,0.0460712926991543,13.0526253718574,13.5970100361743,True
324,gemini,25,sham_topic,100,0.0599945306328852,17.2634841842379,14.3247107153898,True
325,gemini,26,sham_topic,100,0.0417833687557707,19.9165463123989,11.2076915309807,True
326,gemini,27,sham_topic,100,0.0353566465815157,19.3661490418183,15.1407691629322,True
327,gemini,28,sham_topic,100,0.0845092918616107,14.3772676275726,11.4331316061371,True
328,gemini,29,sham_topic,100,0.797031190827706,0.883486498815674,67.7035375742596,True
329,gemini,30,sham_topic,100,0.0201469960512932,10.3685508928147,62.3072569162554,True
330,gemini,31,sham_topic,100,0.935806546009109,0.820636368478907,42.291548427817,True
331,gemini,32,sham_topic,100,0.682695538893328,0.933044840691969,62.2978869576316,True
332,gemini,33,sham_topic,100,0.0743506357436103,15.8852501202318,9.50744210002968,True
333,gemini,34,sham_topic,100,0.56827081747324,0.740586393406799,88.0670285422774,True
334,gemini,35,sham_topic,100,0.496559030586165,2.35928433447404,53.7604969134187,True
335,gemini,36,sham_topic,100,0.007479332922013,96.4219242569298,17.6531145212689,True
336,gemini,37,sham_topic,100,0.9999,0.738382543299146,55.2166343586602,True
337,gemini,38,sham_topic,100,0.0810043109122693,14.7226471334699,18.3095319534626,True
338,gemini,39,sham_topic,100,0.0530502325971292,14.9476434701267,29.2093088565402,True
339,gemini,40,sham_topic,100,0.0631778648507053,12.7107693235272,29.5634176662505,True
340,gemini,41,sham_topic,100,0.064234327092648,4.29108797709998,79.1156609978942,True
341,gemini,42,sham_topic,100,0.074984838154489,7.67351795058106,44.6219169939147,True
342,gemini,43,sham_topic,100,0.0554350469865797,14.2380678143937,17.3180920906948,True
343,gemini,44,sham_topic,100,0.00184103317111044,100,53.134763441098,True
344,gemini,45,sham_topic,100,0.0652586989081089,17.9199070926176,24.1271584070139,True
